Gene,MCF10A_R1,MCF10A_R2,MCF10A_R3,MCF7_R1,MCF7_R2,MCF7_R3,MDA.MB.231_R1,MDA.MB.231_R2,MDA.MB.231_R3
C17orf51,1.17484994070202,0.690889627852295,1.34396372083382,0,0,0,8.11598898839912,7.13445768943633,8.50007232731483
C17orf53,1.80990396270312,0.328995060882045,3.7906669049159,2.48872985000238,4.70177236356382,4.58715827034384,6.56493331506062,6.05347925164295,5.90005020366559
C17orf58,2.06392557150355,2.99385505402661,3.51498203910384,24.0671488903639,21.9078272629849,21.3642649072495,3.24639559535965,3.78342453227684,3.92503339820126
C17orf59,3.20702281110552,4.3756343097312,2.63623652932788,5.17542684716404,6.97159350459463,6.94444793704831,4.54495383350351,5.86430802502911,4.05003446183824
C17orf62,12.796338543322,21.8123725364796,13.1639523425261,17.4776709920622,26.7717297080509,23.4667124478238,16.1598358524569,19.1333183489429,17.0751452928119
C17orf67,0.508043217600875,0.65799012176409,0.620290948077148,2.17763861875208,2.63461382441076,2.78202654358816,1.08213186511988,0.756684906455369,1.27501084909723
C17orf70,6.38229292111099,9.5079572594911,12.0095219669381,10.8599120727377,21.5025020592294,18.6459488951939,17.4583940906008,15.0796492072177,16.3501391237174
C17orf75,7.93817527501367,8.7841681255506,7.82255806741737,4.24215315341314,5.00576626638045,4.11994770577178,11.0016739620521,11.7286160500582,11.1000944509641
C17orf80,12.4788115323215,11.5477266369598,10.648327941991,17.6756381392214,14.7335711565125,15.0781591293709,14.8612776143131,14.7283312149349,16.200137847353
C17orf85,23.6240096184407,17.5025372389248,22.8301529500617,29.7516341159375,24.8059024698367,25.9938968652817,20.2358658777418,22.0789845919299,24.1002050692103
C17orf89,6.85858343761181,4.54013184017222,9.54558847874278,11.3689704511472,14.0445183101281,13.8888958740966,10.7131054646868,9.40451240880244,11.5000978546024
C17orf96,1.39711884840241,4.4085338158194,4.65218211057861,4.92089765795925,5.65428659238925,5.37292149257866,6.34850694203665,4.86440297007023,4.95004212002452
C18orf21,6.57280912771132,4.83622739496606,6.46136404247029,15.2151893102418,12.9298739998005,10.9157377359108,5.15816189040478,5.29679434518758,5.02504275820671
C18orf25,31.7844538011547,24.9049261087708,25.8454561698812,21.6067000613843,17.12498985867,18.6884225828823,21.173713494179,21.7546910605919,22.6251925182939
C18orf54,5.30270108370913,0.822487652205113,5.73769126971362,5.17542684716404,3.68845935417507,4.60839511418802,5.8074410094767,4.83737850912539,5.92505041639299
C18orf8,12.1612845213209,11.8767216978418,12.750425043808,12.5002112920574,12.5042825358572,11.170579862041,18.179815334014,19.5386852631154,17.8501518873612
C19orf10,44.3585234367764,26.3196048705636,30.4631776722333,13.0375506914897,18.7057581533164,16.7983434807499,43.9345537238672,53.2381880613242,42.0003573820262
C19orf12,9.08127251461564,13.1598024352818,10.2864915556127,8.31462018068976,10.7005853791452,8.21865856769937,15.726983106409,15.6201384261144,14.750125509164
C19orf24,4.63589436060798,6.64570022981731,6.80597012473537,3.36544150170776,6.91079472403131,5.92507943252745,10.0998974077856,10.1611973152578,9.65008211277508
C19orf25,6.06476591011045,10.0343493569024,10.5277158131983,3.70481375398081,5.73535163314035,4.94818461569497,7.75527836669249,8.24246058817455,8.87507551822578
C19orf33,1.17484994070202,0.855387158293317,1.84364254011819,0.933273693750892,0.932247968637654,0.743289534546455,2.52497435194639,1.94576118802809,1.57501340182598
C19orf40,1.46062425060252,2.33586493226252,2.72238804989415,3.53512762784429,4.05325203755502,3.48284239044625,3.60710621706628,3.32400869621466,3.25002765456155
C19orf43,26.6405162229459,22.1742671034498,51.3807668657238,34.7290938159423,45.862546804935,43.068319316006,44.6199039051098,40.8609849485899,39.5003361092866
C19orf44,1.71464585940295,1.97397036529227,2.34332135940256,1.44233207216047,1.39837195295648,1.3591580060278,1.98390841938645,1.89171226613842,1.87501595455474
C19orf47,3.58805522430618,5.92191109587681,5.8583033985064,1.55545615625149,3.16153658929291,2.84573707512071,4.58102489567417,4.05366914172519,4.70003999275055
C19orf48,24.5765906514423,30.1030480707071,45.7981483330294,33.2301997017363,59.6030712122465,47.8890828686359,35.7464226111268,38.8611748386722,38.3753265365537
C19orf52,7.96992797611373,7.86298195508088,7.68471563451133,11.3689704511472,16.5372683132245,14.0800274686943,11.2541713972468,8.56675411951257,10.0000850909586
C19orf53,10.446638661918,16.1536574893084,18.0228981024638,22.9641890704765,25.3936240152822,24.9532915169167,23.8069010326374,25.1057242177513,24.2252061328473
C19orf54,1.17484994070202,4.01373974276095,1.30950311260731,0.622182462500595,0.628254065821028,0.615868471481348,0.432852746047953,0.297269070393181,0.600005105457518
C19orf60,3.04825930560525,6.71149924199372,8.7874550977596,5.06230276307302,10.4371239967042,7.73021115928313,7.50278093149785,6.64801739242931,6.95005913821625
C19orf66,1.3336134462023,6.08640862631783,2.68792744166764,1.27264594602394,1.66183333539756,1.04060534836504,2.77747178714103,3.99962021983552,2.77502361274102
C19orf68,1.14309723960197,2.13846789573329,0.861515205662705,0.254529189204789,0.303993902816626,0.38226318919532,0.865705492095906,0.594538140786361,1.00000850909586
C19orf70,10.1926170531176,10.297545405608,16.7995465104228,3.25231741761674,7.05265854534573,5.84013205715072,19.4783735721579,19.6197586459499,17.0001446546297
C19orf83,1.30186074510224,1.77657332876304,1.15443037558803,0.282810210227543,0.506656504694377,0.318552657662766,0.39678168387729,0.405366914172519,0.175001489091776
C1D,5.62022809470968,2.36876443835072,4.73833363114488,6.27838666705145,3.42499797173399,5.01189514722752,6.09600950684201,4.97250081384957,5.15004382184369
