Gene,sample_group.cell_lineMCF7,sample_group.cell_lineMDA.MB.231,AveExpr,F,P.Value,adj.P.Val
PSCA,-299.710513092456,-300.584896668543,100.556467729179,6.51404735494514,0.021038834753775,0.0309722219013376
MDH2,-46.1632039658096,-49.5841287449361,101.839186501225,6.51080400140516,0.021064765143304,0.0310069610503651
NOC2L,18.1934745220965,-9.19361687029244,44.499042161911,6.51042701409586,0.0210677817236031,0.0310079675196692
IMPAD1,-68.1215711794365,-76.2607477904768,101.868547752785,6.5093710864193,0.0210762339314819,0.031015025467628
ATRIP,1.15237924924795,3.41096662346403,7.2689131346448,6.50924495544538,0.0210772438345684,0.031015025467628
KIF7,-6.12108855827354,-3.61166724086679,3.41882611764803,6.50649142515894,0.0210993058398144,0.0310440528251951
S100A2,-384.169994190391,-342.578115121748,142.508896498111,6.5059630279852,0.0211035427989167,0.0310468501254234
PAK1IP1,4.90392855784723,10.4080487298448,15.2492888563498,6.50511071468188,0.0211103793263502,0.0310534707841796
PPP2R5B,-2.73457814761409,1.52212091561145,5.05806505847914,6.50006182558501,0.0211509340480736,0.0311096841171843
TUBE1,-3.35021850102728,-0.579447437511503,5.06524765146775,6.49972008462402,0.021153682569514,0.0311102842126555
VPS13B,10.612193954149,-37.9945039933845,65.2975832206947,6.49709361481347,0.0211748214065331,0.0311379274406061
CDC20,5.50584448810415,32.1942668238043,36.817295933122,6.49551368006714,0.0211875500554919,0.0311531985992918
ZKSCAN2,-4.16851701463721,-7.18093720607691,8.26873445488853,6.49469882066762,0.0211941186619123,0.0311594099385176
MRPS34,3.57954527860916,-15.4899090719408,34.5729743246893,6.49250826276498,0.0212117894473701,0.0311819404262822
CLPTM1L,17.4044026889321,23.3970567779374,73.885510822708,6.49083088273924,0.0212253329905114,0.0311983994371202
LZTR1,-9.08863068390096,-3.86751426050127,11.6190471177137,6.4855518074307,0.0212680280762868,0.0312555132050528
GALE,-7.87734742479815,2.4251978230324,19.0467982964335,6.48544508201684,0.0212688923367215,0.0312555132050528
MRPS18C,4.9309787747205,5.05331906821794,10.3798969459289,6.48509151584262,0.0212717558229212,0.0312562655757537
PINK1-AS,-1.68177784964586,-2.22890376382868,3.29397282807415,6.48384318812648,0.0212818697232962,0.0312676702069253
SOX4,54.0383511019284,15.1939021866135,85.2457900659219,6.48094154552454,0.0213054019625521,0.0312987845807077
MOB1B,-10.1622597026465,-0.77615307056933,25.4393160282984,6.479513664153,0.0213169939883588,0.0313123531985042
TAF9,6.06024309263646,6.04030830492359,9.99179382386209,6.47860988544411,0.0213243352477533,0.0313196755926118
CELF1,1.1792321144715,-10.8243980893573,84.3229748185231,6.4777666421058,0.0213311876392071,0.03132627843336
PACS1,13.8030574319972,-6.74700147846614,19.2502445047133,6.47568871679642,0.0213480851026069,0.031347630046824
ERI2,0.308429481227937,-9.84442877818403,20.7136807843799,6.47373947495319,0.0213639513475178,0.0313674628643771
AP5B1,-3.85524060937782,-6.72646340466678,8.62628826863442,6.4690186703788,0.0214024384423764,0.0314205005275091
CXorf23,-2.28356381409421,-3.7838788864216,4.96062880432354,6.46841276980147,0.021407384418647,0.0314242908550697
ST7L,-3.23518452224034,-1.38621901287585,6.82358669213379,6.4674693001795,0.0214150888230985,0.0314321290455637
GPBP1,26.5069322104552,10.764723670756,69.5066977368709,6.4656175209029,0.0214302206008257,0.0314508658745916
ETF1,-46.6633774523147,-48.5458379871197,156.408621930359,6.46477913377274,0.0214370758625905,0.0314574533413063
ZBTB45,-2.03066586302542,-1.1847262214826,3.54359005422327,6.46217660812031,0.0214583734810777,0.0314852301921278
ZFX,-14.9858841995163,-13.3828901588253,41.5363901602264,6.45974277893681,0.0214783145345175,0.0315110106835327
DZANK1,-3.2645785735814,-3.78327068618221,2.25756396627298,6.45710193361069,0.0214999779563056,0.031537151018001
PRPF38B,-18.6919395460885,-15.5590685803875,21.2260497847009,6.45699235917118,0.0215008774093534,0.031537151018001
RHBDD3,1.0638856417262,-1.69018626525633,4.30037009130277,6.45485970544084,0.0215183928927624,0.0315562562218523
LINC00847,3.78380135707222,-2.12752009027532,5.80019219019577,6.45482831969669,0.0215186507970862,0.0315562562218523
TMBIM4,-0.378663662030996,2.4276440767725,5.16294347802418,6.44977462879829,0.0215602286888422,0.031613740731615
ARL 10.00,-2.79652470866093,-2.64865663369114,1.03506595919478,6.44779283317474,0.0215765608080633,0.0316341987933794
PACSIN3,6.67601726003211,-5.6476159135982,18.4018110528926,6.44611246658033,0.0215904209535754,0.0316510284895692
MTHFD1,31.3127082611375,11.9897839375842,64.864582570535,6.44436293177352,0.0216048634534893,0.0316687080970202
TXNRD3,-2.84749997424385,-5.70174891021256,8.04624049481762,6.4416161730588,0.021627562475089,0.0316984849949149
WDR74,11.278252722682,7.70765785190207,22.5831026771223,6.43982556529603,0.0216423759945727,0.0317138509165919
KIAA1109,-78.5193597805437,-77.3204983162731,75.2022207556361,6.43977211703283,0.0216428183617518,0.0317138509165919
SAT1,-205.373617827238,-180.131889365319,92.7631606298191,6.43894634186806,0.0216496543678915,0.031720371016095
ETV6,-31.6328814394877,-20.6371657076397,18.2606740992667,6.43742012574083,0.02166229593717,0.0317353948635362
COX20P1,2.05685468615643,-0.304892713299711,2.84214651590118,6.4368690192633,0.021666862992397,0.0317385874911771
GCLM,-42.996574976496,-20.1437913734955,33.3593782303882,6.43543361199884,0.021678763960457,0.0317525212740931
COMMD5,6.81181765594424,5.7218796370127,11.4088529783754,6.43406538303417,0.0216901155649814,0.0317656474316585
SRFBP1,-5.3819683797648,-2.01032996077624,14.2976903718806,6.43186641030302,0.021708375072201,0.0317888863566922
FUS,-12.8447531537427,-19.0549385979785,21.573988086312,6.43104872222711,0.021715169774119,0.031795333403568
C19orf25,-4.07949369246501,-0.584672202372778,7.32088839512446,6.42484043003835,0.0217668453765803,0.0318674863691492
MYD88,-4.56874584528214,-4.89542273923122,5.64799666400864,6.42224819167843,0.0217884677559587,0.0318956292304189
FAM214A,-10.2359401149327,-39.2760796334008,26.4830135114741,6.42102514341378,0.0217986787742199,0.0319062933378533
TMEM125,-5.42699389202129,-12.7492655675701,6.70852872166949,6.42080068092335,0.0218005534226891,0.0319062933378533
SMCR8,7.19063193214041,1.66199986831424,14.2560002558533,6.42018146482651,0.0218057259893205,0.0319103500880819
TBL1XR1,-115.467652186186,-61.3656071463387,158.426105061,6.41371924350568,0.0218597992924969,0.031985959070439
FBXO11,-6.46900602011157,-17.2033534426742,25.0771596153727,6.4068486577894,0.0219174737039553,0.0320668200850824
ZNF836,-0.68045691047957,-2.0659678479147,3.63797468762417,6.40649275276565,0.0219204664932339,0.0320676690103528
LIPG,-12.0364624854419,1.44077491236253,8.51840099575942,6.39954965752703,0.0219789530495703,0.0321496912000538
ENPP4,1.5583912775335,-3.85112675237033,7.17377881707478,6.39571799076144,0.0220113134491319,0.0321909377971858
MPP6,-1.56020500524183,6.60007222158007,16.3417092142326,6.39563740151476,0.0220119947064867,0.0321909377971858
NGRN,11.0565833737874,5.41919582943082,15.531338777841,6.3947073782516,0.0220198585224429,0.0321988954323775
ANKRD20A11P,-19.3578116018828,-21.1397683523888,7.64057503429828,6.39246902716977,0.0220387993208249,0.0322230470324941
RBM14,11.2146625149886,6.9689431531194,22.0739225497005,6.38857483655068,0.0220718003302457,0.0322677485690305
ILKAP,0.949006939725179,-1.90956106255377,7.78045572297731,6.3881197177338,0.0220756612313005,0.0322698437354499
CD24,9.07318528175566,-495.540249889462,335.425495251791,6.38719799688846,0.0220834830368172,0.0322777277903424
VPS4A,-5.73129385212293,-6.82361200504873,16.5675131701557,6.38679603062055,0.0220868952439877,0.032279165649597
ZNF765,7.34040368852518,0.872796742089685,15.9599626001981,6.38062399470524,0.0221393712550814,0.0323503255772393
GOLGA2P10,-0.751147157303744,-1.21689422471273,1.35425978279802,6.38049686360315,0.0221404537899598,0.0323503255772393
RPL5P17,-6.1725473410203,-6.88176807382867,16.8356418896177,6.37914393328025,0.0221519782380874,0.0323636068081619
ZKSCAN5,1.92126975524533,6.1139101467713,18.4861565046247,6.37869267320268,0.0221558238025741,0.0323656676540076
PEX10,4.67976122071151,-2.52170096477736,12.0034583270605,6.37670616145489,0.0221727624623329,0.0323868525988274
CYP2R1,-1.55422739262745,-2.67716553341257,5.67054266787991,6.37292705603437,0.0222050310151284,0.0324304221792206
NDUFA9,-6.88367549967424,-0.444939814612452,11.0087991888154,6.37224034518793,0.0222109009208198,0.0324354312282506
TMEM67,-0.949361928594167,-3.06068811800811,5.9970544554051,6.36889650864151,0.0222395113059549,0.0324703182940176
APBB3,-5.84845984141341,-6.22752861170585,3.13835943898437,6.3688772373385,0.0222396763277713,0.0324703182940176
ZNF207,-16.0183860845812,11.0233188396046,77.365511646636,6.36768819576613,0.0222498611556678,0.0324816204811791
EIF2B4,0.827322929467629,-2.97401657353302,10.3388239096363,6.36104549204991,0.0223068672092303,0.0325612649840862
FAM46A,2.33741922936315,-41.2475878454481,35.4812335699067,6.35691363775013,0.0223424179384718,0.0326081096966388
AIDA,-1.91481262794768,0.595045005261037,4.62538886037074,6.35674554510987,0.0223438657174982,0.0326081096966388
RRAS,-7.90994828380595,-2.34799265704099,6.74946067004072,6.35626709447414,0.0223479872469965,0.0326105441307583
LMF1,1.56641466234866,-2.18296595420708,2.41384382171387,6.35356724151983,0.022371262490027,0.0326409243707397
ZNF263,-12.3319591314384,-15.9504983635599,22.8217443111652,6.34925227750686,0.0224085244806979,0.0326917031497571
CRTC3,2.06567549585993,-4.79869573620683,9.54567511953647,6.3468553990293,0.0224292563293973,0.0327183576745335
PGM2,12.4043059537082,17.8682313763667,37.8796658329525,6.34546002215835,0.022441336718823,0.0327323875415994
NSUN5P2,-2.547538792989,-3.2168698834219,2.12810591358524,6.34500634729652,0.0224452661340487,0.032734526821788
BAIAP2L2,-1.91666584996985,-1.89104049100953,0.654185823039313,6.34387967621117,0.0224550282961477,0.0327450791232714
PTMAP2,12.098547205813,-12.2401756235535,43.1367088016248,6.34360274315005,0.0224574286253192,0.0327450791232714
SCRIB,-11.5411039343406,-35.1702929735469,55.5182711292167,6.34327177439331,0.0224602977321795,0.0327456704459943
KLF4,1.4570689433838,6.48435000217617,12.6974885356449,6.34206788785502,0.0224707378692926,0.0327572985039084
GLRX2,5.00966664060305,5.86747580022211,9.91125436196914,6.33803125792025,0.0225057879606402,0.0328047958737613
MXD3,2.58075040337562,3.98491894610099,4.74964002980917,6.33738373699262,0.022511416752952,0.0328094025745874
FAM110A,1.63203517541638,-1.18837389434467,3.57778515350516,6.33162715135345,0.0225615352917097,0.0328788430103504
PRPF4B,-19.808191236244,-4.24714538988239,62.5839370414419,6.33089666987865,0.022567905054163,0.0328845202784405
CCT6P2,0.707235067055192,5.34476472773883,13.1457049810727,6.33007592603909,0.0225750645836563,0.0328913469742364
RNF121,3.80589627363902,0.051918385529255,10.6711209110834,6.32597336432264,0.0226108947561123,0.0329399400589922
LSM3P5,0.671224138629188,0.649925073124513,0.839436169140809,6.32256924741193,0.0226406789942258,0.0329797156373972
CCDC64,1.53577545221289,-6.73110617310487,5.21552172410868,6.32164162170626,0.0226488037395621,0.0329879354926868
KBTBD3,-1.94369537093532,-0.67704103978398,2.24725595554622,6.31980774631319,0.022664876739301,0.0330077288943561
STAG1,14.3625963060607,5.96351044649963,51.41008386351,6.31894350370824,0.0226724563390254,0.033015150050211
GBE1,-29.0054487522946,1.0756101521974,36.0192336211929,6.31771957122874,0.0226831959239884,0.0330271705796532
SDC3,-17.157843221368,-9.64880549519173,13.9587588302501,6.31684478058127,0.022690875809256,0.0330347339821063
FDPSP1,-1.54141428118214,2.42672224713198,5.30431895426722,6.3145160223709,0.0227113360973733,0.033060900164964
AXIN1,-8.04401888652957,-13.6725966641177,19.3872854767525,6.3088221303477,0.0227614594592629,0.0331302364358872
ACVR2A,-6.28871588757927,-8.20996082690093,10.8140271791529,6.3001861069164,0.0228377467905722,0.0332372853036549
DUS3L,-0.819134293307764,3.8889025404023,7.92907955771565,6.299930870096,0.022840006316851,0.0332372853036549
NDUFA8,-3.2380236130912,4.083437177533,17.3486445550174,6.29918436025993,0.0228466165240215,0.0332432651162882
ZNF830,-1.17560238455641,0.907779863310697,6.53662073747753,6.2976262516701,0.0228604209997009,0.0332597105875683
FAM35CP,0.197166203720643,0.593581415566838,0.783382640635102,6.29606374729034,0.0228742748995293,0.0332762243586017
EGFL7,8.99637196997968,0.126498001190247,8.97653660017779,6.29252884671648,0.0229056557656635,0.0333182289819653
CWC22,-5.16300252888521,-3.512463756036,13.3980076226362,6.29214417085493,0.0229090739502071,0.0333195547593996
NCOR2,-21.6954555570344,-24.8296932692688,21.8519178843584,6.29160325140437,0.0229138815763587,0.0333229008657505
ITSN1,-10.3099056298261,-2.0015125736258,17.0705495284162,6.29083870383299,0.0229206789345242,0.0333291395249639
NYNRIN,-7.83527042538815,-7.69745396705783,2.86813672135743,6.2809686612498,0.0230086573205476,0.0334534098780047
TNNT1,-2.27011699231946,17.0568782779179,24.7578596574639,6.28000036952461,0.0230173110953286,0.033462331737844
PA2G4P1,3.22174948318257,1.43354644150605,6.48302462387528,6.27729271001751,0.0230415314899713,0.0334938797642933
LUC7L3,-14.4555415820652,-19.3609133381119,25.0937474057347,6.27564742360438,0.0230562643791086,0.033511631069121
RFT1,-4.43580656991194,-2.49695988796002,9.25765431201185,6.27279631441788,0.0230818228455872,0.0335451114436415
NUCKS1,469.920585932269,368.333280314351,564.099180781056,6.27248237516439,0.0230846392861697,0.0335455368308482
ADAL,-1.23886844218568,-2.18391388163027,4.79476215311487,6.27088177727303,0.0230990054008698,0.0335627437459949
PEBP1P2,3.50760142419025,1.62300300199132,7.67190091017965,6.2660996874313,0.0231419935588435,0.0336215300452671
B3GALT4,-1.65159422944924,-4.77619507814301,3.5405891761282,6.26554884426165,0.0231469517377425,0.0336250581965108
CREB1,13.8199970196276,10.8910193847632,34.3295219076736,6.26506203710976,0.0231513346298683,0.0336277499617757
ZNF517,0.854558501827047,-1.09934604910478,2.26665068204049,6.26316101057906,0.0231684601699666,0.0336489480527967
EVA1B,1.23134040368128,-0.725796562049729,0.894311175926912,6.26258552606012,0.0231736475895387,0.0336528049557684
B4GALNT4,-0.37525057204578,-6.08588041528439,5.06737676538163,6.26025414533542,0.0231946775335269,0.0336796650399432
CCDC94,3.14211648590632,3.50889960723945,7.37611126809471,6.25987824739633,0.023198070510706,0.0336809124225346
IL17RC,-13.22790708409,-7.6551487845308,12.8418196584209,6.25925370227713,0.0232037092309842,0.0336854197355004
CTSS,-25.5002993627995,-17.5607758113745,11.1954784471708,6.25683543894836,0.0232255587548276,0.0337134571332497
PGRMC2,-8.00882954724887,-3.16518903641633,17.0874691085841,6.25537125784888,0.0232388004507329,0.0337289949324243
FKTN,5.56930947582847,9.42400655441818,26.7884783943299,6.25256484965632,0.0232642073258281,0.0337621840566555
NDFIP2,-26.8853949817264,-6.63812582132029,34.0180022144007,6.25120355865967,0.0232765438307177,0.0337763996285916
TEP1,-4.8731801793669,-7.80425121220857,14.707565388574,6.24690234289207,0.0233155767915301,0.0338293468740332
LCA5,-3.78161968134674,-2.99185501460643,3.0717911836229,6.23932842589124,0.0233845082991533,0.033925658623919
CFAP69,-1.85990255608472,-1.75403459696107,1.01685357186089,6.23730366505849,0.0234029791572476,0.0339487502955511
ERI1,-8.26938811099444,9.66917797110093,24.9057175205958,6.23578873544333,0.0234168110214428,0.0339651082602594
NUFIP2,2.79773049309699,-42.4402208147737,142.149119089318,6.23512617739129,0.0234228636338305,0.0339701804059874
ZFPM1,0.345489937036917,-1.46191256992995,1.79069027599326,6.23440165966689,0.0234294845013115,0.033976075495465
ADIRF,-90.741545725223,-87.1473910993899,33.08513348181,6.22544716735579,0.0235115069984216,0.0340913004279502
C16orf59,3.4854083822263,2.40653899248611,4.0027187483292,6.22196276898226,0.023543520883731,0.0341339964645018
NUPL2,-4.79084421318328,-3.4714550752573,11.1974186006975,6.2200329939598,0.0235612746927638,0.0341524313736294
BUB1B,-1.31432580624506,26.08119923741,32.1394105384367,6.22002210266253,0.0235613749395262,0.0341524313736294
MAEA,-3.30781122853203,7.97106107449913,35.2433984560755,6.21974015178462,0.0235639702855358,0.0341524689821548
HELZ2,24.6594963375555,2.95072871047547,28.8077104855581,6.2176190177208,0.023583506703907,0.0341744373013803
NBPF8,1.19784671448648,0.417070637470804,1.29287036790569,6.21753621709913,0.0235842697386068,0.0341744373013803
DNAJC25,-0.356330907568627,2.83253954249436,4.77589645646871,6.21636749923158,0.0235950431490625,0.034183305582747
PLEKHA8,-2.3359108252288,3.7014684556171,14.2066325138507,6.21631434189962,0.0235955333073806,0.034183305582747
NAE1,-19.1385946326019,-18.6370606520912,31.5290463111483,6.21461964853362,0.0236111665789408,0.0342022260426417
SPATA6,-3.60616737105814,-4.25910851419489,1.67135825215289,6.21175446682698,0.0236376268947079,0.0342368243090832
TTBK2,-12.7136658862166,1.47552088245144,14.7335470902287,6.21129111503098,0.0236419094905616,0.0342392962463004
TRMT10B,0.21331383670078,0.889567531406721,1.37510233878525,6.21033171184937,0.0236507799984803,0.0342484113454408
C12orf76,0.626023596227213,-2.21870652026032,3.4009991073089,6.20682215036142,0.0236832644019185,0.0342917157331482
KRCC1,-2.5401790736506,-5.5360886498042,14.2134856835392,6.20633790381659,0.0236877509546504,0.0342944761669986
PAX9,-1.9675757252301,-6.21756895299758,3.71736509136882,6.20592895511508,0.0236915406995408,0.0342962272901652
YWHAZP3,9.06790457397464,-7.9783314512464,39.4460339473532,6.20533436790189,0.0236970521173319,0.034300470079884
INTS4,0.341574555899965,5.48621346371137,14.851681985795,6.20242360274253,0.023724056077657,0.0343358180949714
HNRNPC,51.092009561568,49.8317788035337,194.448956674905,6.20168884844012,0.0237308786764739,0.0343419531156986
CCT6P1,-0.00308851064183981,-0.811711352637875,1.69647098709716,6.19424160545646,0.0238001691197445,0.0344384768059704
ETNK1,-33.1560043399003,-13.3034222139567,45.1061693477315,6.19212045836617,0.0238199509285557,0.0344633490521783
DEXI,-3.12091496147537,-6.71095553560648,8.84311171797825,6.19074997532761,0.0238327429843189,0.0344741015526477
ABCD1,-4.88560874864078,-0.0328349432550493,7.31945761044471,6.19070442934948,0.0238331682568906,0.0344741015526477
PURA,-23.8193131519185,-20.8405989636153,26.6866854554692,6.19049075551898,0.0238351635020187,0.0344741015526477
RTN3P1,-7.83042687991636,-7.62628869483133,11.6713393300432,6.18558641110452,0.0238810168109542,0.0345366636330327
CYB5D2,2.57772659195964,-2.95858656690548,8.01389317773328,6.1847111410227,0.0238892117726222,0.034544756623335
EIF4EP2,4.01312120257847,9.50318220712167,22.5798681178513,6.18333510700366,0.0239021023900605,0.0345581885359562
ZUFSP,3.31015364853794,-2.30920511300567,9.04913516532612,6.18313148325723,0.02390401066597,0.0345581885359562
RNF130,10.7005207488394,-13.2310476291423,35.8082468530287,6.18288719328652,0.0239063003000389,0.0345581885359562
UBN2,-1.41625131295687,-16.5283775027616,19.0861045548713,6.16751573386382,0.024050924281386,0.0347634716777058
GGA1,-9.95633941464676,-8.9996089002435,14.8965711818036,6.16226679418917,0.0241005600021848,0.0348284161107451
MARCH6,0.0815404939084627,-41.7671720674073,91.3564904357878,6.16207402215751,0.0241023853566906,0.0348284161107451
CDA,-5.61301183545994,-3.56537891285367,2.55354825268874,6.1619334536201,0.0241037165063755,0.0348284161107451
ZNF696,2.17842104613989,1.2882615049566,3.87565943737254,6.15897695537073,0.024131735139759,0.0348651112475736
C16orf87,-2.18041296688922,-4.43350055396072,6.22297617296389,6.15374496888068,0.0241814184045146,0.0349330956888174
IBTK,-3.72996855368013,-20.4442114659707,68.7036382541355,6.15125369830797,0.0242051206260587,0.0349635365530942
ATG2B,11.5011513571526,-9.06597524266723,37.1378763934285,6.15042369947441,0.0242130237788382,0.0349711520230705
ERCC8,1.78925431897137,3.34457427292445,8.72610511887919,6.14912057880174,0.0242254384557113,0.0349852811770224
PAXIP1-AS1,-1.04101803410122,-3.1149744284665,3.91398224880883,6.1455023356166,0.0242599507990449,0.0350313162434443
TTC39B,-13.6546748860515,-18.364985178167,12.0726723125666,6.14424272761743,0.024271979905578,0.035044879090261
ZNF461,-0.494808925871837,-1.56676912954851,2.75728860377635,6.1426105557723,0.0242875780512027,0.035060236971385
TRMT13,-4.7393422583509,-1.87275324168791,5.88095118973674,6.14257770565294,0.0242878921180043,0.035060236971385
PGS1,2.68524031527231,-2.30415275164462,9.21655408146895,6.13985735547446,0.0243139179309793,0.0350939946941663
GPANK1,-0.806131432225056,1.41553615392813,5.22665673367017,6.13661900171533,0.024344945020726,0.0351349629984246
RAPGEF5,-1.53016286120483,-5.12724026398863,3.02092374895329,6.13494923674578,0.024360962607635,0.0351542628358141
SRR,1.26029391163725,-1.42460760520134,4.4829163129901,6.13244824751342,0.0243849785613533,0.0351850993310365
TUBB3,0.63197960780367,0.115059982577935,0.944396035656315,6.12948234742659,0.0244134972545485,0.0352224254322651
ELOVL1,-20.4841085357851,-19.4232559716656,41.3094001698131,6.1248742777255,0.0244578890845539,0.035282641818091
BBS9,-1.92852075328866,-2.63011643998527,5.11000526827184,6.12445551752728,0.02446192821254,0.0352846391536714
DOLK,5.36977020083042,3.88277471145474,10.3212101060215,6.12150107666714,0.0244904488266915,0.0353219450742604
PHAX,-1.31275939538984,8.76098842888873,35.1887048655221,6.12092426792005,0.0244960218860392,0.0353261498219848
SLC4A2,-27.702126001977,-4.70750879059949,62.5142544514206,6.12023996077233,0.0245026356398759,0.0353318542986798
ARRDC3,-47.4413071318977,-54.954552645606,49.1157526303205,6.11274527446543,0.0245752173552978,0.0354326704725695
HSD3B7,6.58914344391457,-0.368798612027232,10.2700419467818,6.11068175410657,0.0245952485582607,0.0354577054052496
CCDC86,0.530601141241581,3.9376255031526,7.71086686833059,6.10878289085424,0.0246136994316042,0.0354804568750551
CAMKK2,-1.2896433332589,-6.78472059805147,16.5953867052994,6.10756911357788,0.024625502532509,0.0354936217373791
YAF2,2.30433412782041,5.00374245619182,10.0496425919416,6.1042410650706,0.024657901719089,0.0355364664046548
CNOT7P1,-2.46742291580655,-2.59667598288036,4.74764424836643,6.10368809481842,0.0246632901541169,0.0355403786566047
MACROD2,0.970551900569097,-0.804332005825142,1.39220452899762,6.10293190188749,0.0246706612829827,0.0355471468589058
AP3S2,-0.243883113321247,-7.14554446650787,8.96322958659711,6.09940482776646,0.0247050785046593,0.035592879198345
TPRN,0.69454989875982,-7.07208099033977,10.693500186197,6.09903590886235,0.0247086818870402,0.0355942125980859
IGHMBP2,1.18035072663149,3.01020857778347,6.41669944623978,6.09543167303052,0.0247439205449802,0.0356411131213564
ZNF213,-1.09185939619273,-4.10246864311809,3.37972506020542,6.09507749783848,0.0247473867111652,0.0356422433811689
RPS15A,-2.27722088273157,-8.44182299795773,15.2907142270642,6.09414285122684,0.0247565366275678,0.0356511495640283
RPS18P12,15.8935022748951,9.93830944520779,35.4430636740764,6.09389795189314,0.0247589348198574,0.0356511495640283
ARHGAP23,-22.7624463261047,6.66360562925818,17.4615776286437,6.09327125686769,0.0247650730940455,0.0356561256029087
SUMO1P3,6.91712840974527,3.9553423322943,16.1761300635137,6.09231554671002,0.024774437629756,0.0356657451505163
FAM21A,-3.11280507856563,1.90102266493677,14.3111724235459,6.08880445494803,0.0248088791458853,0.0357114599964378
HIGD1A,-53.6759646867282,-7.54547959608886,59.5807040735733,6.0853819363624,0.0248425094769452,0.035755997397678
RNF165,-2.50116531173745,-3.00079615882557,1.19085637675167,6.08001185519494,0.0248953919428254,0.0358282318865348
PSME2,7.73877844975437,10.3748508950644,35.3239570523658,6.07784126555355,0.0249168070173006,0.0358551693053978
SF3A2,-5.76580034998428,-1.93990178973866,7.36342154981633,6.07662796307354,0.0249287875197479,0.0358685260567752
SLC12A8,-1.36963511300903,-0.732275418696364,2.02566091354426,6.07249707230979,0.0249696312022865,0.0359234049075432
POLD2,-8.81438086402697,19.1860461107832,45.6175658112927,6.06516653061252,0.0250423173177271,0.036024078115501
HCP5,-0.726001506475583,0.697963925491994,0.873376906983733,6.0631747078868,0.0250621129799422,0.0360486533632066
RPS11P5,-7.779671187271,-11.1349839577064,35.5800148979664,6.06250844784342,0.0250687389507989,0.0360542824209067
EMC7,-12.7175983066818,-11.5243780946934,17.9847069514912,6.05210367246621,0.0251724995327756,0.0361995957794713
CREBRF,-27.7696368566608,-17.4111531397749,19.7546236333029,6.04893918413901,0.0252041635640811,0.0362412096596458
TMC6,-8.28494995926501,-6.0632588171891,13.627913794551,6.04801749158699,0.0252133954335521,0.0362505626936479
MEMO1P1,2.73187642671074,-1.87536019888486,8.71436580631513,6.04599610432446,0.0252336568940532,0.0362757697853942
TRMT6,-5.34667100150387,7.90076992936784,16.0770768529638,6.04369634008764,0.0252567334495039,0.0363050179529367
ZNF250,5.08497953113196,-1.27986104748037,9.77241792832247,6.04085655418391,0.0252852651851751,0.0363416641393425
CDC25C,3.87538217762334,8.77873425712527,10.9598951963333,6.04061482556936,0.0252876957286171,0.0363416641393425
RNU4ATAC,0.268233733563528,1.44353534146773,1.34115489755324,6.03678975688439,0.0253261951228248,0.0363930578997392
VMAC,-0.981263675064704,-1.72587052684503,1.22417134586029,6.03582255188162,0.0253359416712806,0.0364031279531577
RABL2B,-1.68044614193951,-1.93229645126194,1.24321170147276,6.03285124729589,0.02536591293898,0.0364422519222786
C18orf25,-8.37157452562337,-5.6604130022473,22.8342828506453,6.02836150944534,0.0254112846789515,0.0365034903223412
IRAK1,36.8974548641859,31.096421392256,84.3347591821782,6.02667606959251,0.0254283433543978,0.0365240479648428
CPSF3,16.1616665083885,7.12722750402799,45.3003449797816,6.02588102198091,0.0254363951628274,0.0365281149091542
KLK10,-11.0405904849775,-11.0685827488843,3.69885833759703,6.02559417081472,0.0254393010177569,0.0365281149091542
PDS5A,32.3178609416411,39.6125946689708,133.177680944454,6.0255825075053,0.0254394191780049,0.0365281149091542
FUOM,-3.34235194507429,-4.30125792591124,1.75338796891606,6.02424925550805,0.0254529307949109,0.0365435683869038
ANKRD13C,-7.16746613408657,5.52932315700293,26.8293550893895,6.02357200413443,0.0254597977222833,0.0365482028237708
MRPL32,-14.408635359863,-12.558954798266,25.754178663485,6.02338857330561,0.0254616580009117,0.0365482028237708
TUBA4A,-30.8285095961613,-12.0269754954009,17.1128879927857,6.02214477153654,0.0254742766033478,0.0365618401829034
ZBED6CL,-8.51889778556529,-10.7463220984624,5.77863944565936,6.02190993628311,0.0254766599288333,0.0365618401829034
USP34,8.15800220909241,-62.6789879680341,100.014091207153,6.01771035772818,0.0255193282669778,0.0366191202984636
CEP120,-3.40589827118117,4.08074972633977,22.2450398629289,6.01567068178265,0.0255400839231627,0.0366449477014981
SECISBP2,8.13424570014917,-2.69512508463036,23.9206905015283,6.01463577947191,0.0255506231198353,0.036652591585227
ALDH7A1,-7.28996209342607,0.988887219881966,19.0683061659395,6.01434218000133,0.0255536140568248,0.036652591585227
STEAP3,-15.5051666178134,6.68072018024534,27.6903339981617,6.01433532581459,0.0255536838865707,0.036652591585227
ADCY9,11.5950294103596,-9.4824353974046,24.9961784929097,6.01398620143328,0.0255572410453922,0.0366537384522392
NUDT8,-0.44206191209764,-1.98522053973565,2.04299736436828,6.01259653534835,0.0255714062170013,0.0366700972528192
NACA,22.8359551439057,37.753290745652,213.159853294174,6.01129014208232,0.0255847315264759,0.0366850774202073
NIFK,11.332126826628,1.30990475765821,27.3429976830281,6.01103134454901,0.0255873723113709,0.0366850774202073
SRSF4,-10.6655620205977,-4.3571594632488,23.7603783178169,6.00977736456583,0.0256001728243638,0.0366994712231928
C2orf49,1.26907150682567,-4.7458179904356,14.8617179754656,6.00528993633257,0.0256460457484298,0.0367612682074981
